  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       4.100000       0.988108       1.744819       2.040601
       4.110000       1.006901       1.754860       2.041907
       4.120000       1.027583       1.765869       2.043484
       4.130000       1.049914       1.778242       2.045260
       4.140000       1.073417       1.791968       2.047171
       4.150000       1.097446       1.806606       2.049137
       4.160000       1.121265       1.821328       2.051059
       4.170000       1.144123       1.834997       2.052821
       4.180000       1.165327       1.846276       2.054304
       4.190000       1.184317       1.853750       2.055411
       4.200000       1.200732       1.856033       2.056096
       4.210000       1.214449       1.851851       2.056379
       4.220000       1.225559       1.840148       2.056353
       4.230000       1.234270       1.820249       2.056160
       4.240000       1.240752       1.792090       2.055955
       4.250000       1.245003       1.756462       2.055866
       4.260000       1.246801       1.715093       2.055978
       4.270000       1.245775       1.670470       2.056324
       4.280000       1.241562       1.625350       2.056909
       4.290000       1.233983       1.582150       2.057725
       4.300000       1.223151       1.542409       2.058764
       4.310000       1.209482       1.506545       2.060019
       4.320000       1.193647       1.473914       2.061476
       4.330000       1.176521       1.443125       2.063108
       4.340000       1.159188       1.412461       2.064880
       4.350000       1.142971       1.380350       2.066748
       4.360000       1.129391       1.345791       2.068666
       4.370000       1.120013       1.308687       2.070580
       4.380000       1.116198       1.270012       2.072422
       4.390000       1.118888       1.231715       2.074098
       4.400000       1.128485       1.196334       2.075485
       4.410000       1.144871       1.166414       2.076423
       4.420000       1.167528       1.143918       2.076732
       4.430000       1.195679       1.129830       2.076221
       4.440000       1.228426       1.124068       2.074725
       4.450000       1.264860       1.125666       2.072141
       4.460000       1.304129       1.133139       2.068454
       4.470000       1.345481       1.144895       2.063759
       4.480000       1.388276       1.159614       2.058245
       4.490000       1.431983       1.176512       2.052175
       4.500000       1.476161       1.195446       2.045839
       4.510000       1.520429       1.216810       2.039513
       4.520000       1.564444       1.241275       2.033436
       4.530000       1.607863       1.269444       2.027793
       4.540000       1.650328       1.301586       2.022720
       4.550000       1.691446       1.337506       2.018322
       4.560000       1.730776       1.376588       2.014690
       4.570000       1.767813       1.417940       2.011901
       4.580000       1.801969       1.460593       2.010012
       4.590000       1.832551       1.503667       2.009040
       4.600000       1.858749       1.546484       2.008945
       4.610000       1.879666       1.588591       2.009633
       4.620000       1.894363       1.629694       2.010965
       4.630000       1.901924       1.669552       2.012777
       4.640000       1.901499       1.707871       2.014892
       4.650000       1.892352       1.744232       2.017135
       4.660000       1.873897       1.778066       2.019338
       4.670000       1.845776       1.808637       2.021348
       4.680000       1.807946       1.835030       2.023029
       4.690000       1.760772       1.856173       2.024273
       4.700000       1.705108       1.870929       2.025014
       4.710000       1.642346       1.878296       2.025239
       4.720000       1.574426       1.877668       2.024996
       4.730000       1.503772       1.869082       2.024382
       4.740000       1.433092       1.853315       2.023531
       4.750000       1.365049       1.831782       2.022595
       4.760000       1.301871       1.806259       2.021724
       4.770000       1.245018       1.778552       2.021054
       4.780000       1.195017       1.750263       2.020697
       4.790000       1.151523       1.722694       2.020739
       4.800000       1.113610       1.696900       2.021237
       4.810000       1.080194       1.673801       2.022221
       4.820000       1.050473       1.654269       2.023690
       4.830000       1.024234       1.639117       2.025603
       4.840000       1.001956       1.628967       2.027878
       4.850000       0.984682       1.624056       2.030395
       4.860000       0.973714       1.624041       2.033013
       4.870000       0.970230       1.627917       2.035589
       4.880000       0.974937       1.634084       2.037994
       4.890000       0.987867       1.640578       2.040118
       4.900000       1.008359       1.645445       2.041865
       4.910000       1.035227       1.647150       2.043138
       4.920000       1.067007       1.644926       2.043834
       4.930000       1.102210       1.638942       2.043846
       4.940000       1.139511       1.630222       2.043074
       4.950000       1.177825       1.620325       2.041444
       4.960000       1.216293       1.610869       2.038935
       4.970000       1.254199       1.603051       2.035590
       4.980000       1.290873       1.597314       2.031522
       4.990000       1.325631       1.593261       2.026908
       5.000000       1.357757       1.589846       2.021978
       5.010000       1.386541       1.585739       2.016994
       5.020000       1.411325       1.579767       2.012214
       5.030000       1.431523       1.571266       2.007872
       5.040000       1.446609       1.560245       2.004152
       5.050000       1.456079       1.547313       2.001186
       5.060000       1.459404       1.533401       1.999064
       5.070000       1.455971       1.519376       1.997841
       5.080000       1.445035       1.505703       1.997548
       5.090000       1.425721       1.492263       1.998183
       5.100000       1.397135       1.478413       1.999712
       5.110000       1.358604       1.463240       2.002060
       5.120000       1.309998       1.445896       2.005110
       5.130000       1.252002       1.425875       2.008714
       5.140000       1.186212       1.403140       2.012708
       5.150000       1.114996       1.378088       2.016938
       5.160000       1.041164       1.351437       2.021271
       5.170000       0.967573       1.324107       2.025609
       5.180000       0.896799       1.297120       2.029895
       5.190000       0.830966       1.271492       2.034100
       5.200000       0.771746       1.248127       2.038220
       5.210000       0.720422       1.227701       2.042264
       5.220000       0.677947       1.210592       2.046248
       5.230000       0.644900       1.196849       2.050189
       5.240000       0.621373       1.186194       2.054107
       5.250000       0.606843       1.178022       2.058023
       5.260000       0.600131       1.171415       2.061958
       5.270000       0.599459       1.165165       2.065929
       5.280000       0.602636       1.157842       2.069937
       5.290000       0.607304       1.147907       2.073953
       5.300000       0.611246       1.133884       2.077919
       5.310000       0.612703       1.114588       2.081754
       5.320000       0.610689       1.089388       2.085370
       5.330000       0.605208       1.058431       2.088698
       5.340000       0.597311       1.022756       2.091701
       5.350000       0.588899       0.984232       2.094382
       5.360000       0.582317       0.945308       2.096772
       5.370000       0.579836       0.908632       2.098919
