space:E: Abs(E)^2 vs x, y=0(m), z=0(m), lambda=6.52921e-07(m) 

x(nm), Abs(E)^2
-8.94875, 0.987877
-8.84885, 0.984358
-8.74895, 0.994717
-8.64905, 1.00424
-8.54914, 0.999446
-8.44924, 0.987165
-8.34934, 0.984633
-8.24943, 0.995599
-8.14953, 1.00453
-8.04963, 0.99872
-7.94973, 0.986469
-7.84982, 0.984949
-7.74992, 0.996257
-7.65002, 1.00449
-7.55011, 0.997968
-7.45021, 0.986021
-7.35031, 0.985445
-7.25041, 0.997009
-7.1505, 1.00447
-7.0506, 0.997055
-6.9507, 0.985438
-6.8508, 0.985818
-6.75089, 0.997732
-6.65099, 1.00452
-6.55109, 0.99636
-6.45118, 0.984923
-6.35128, 0.986335
-6.25138, 0.998381
-6.15148, 1.00426
-6.05157, 0.99545
-5.95167, 0.984574
-5.85177, 0.986992
-5.75186, 0.99921
-5.65196, 1.00406
-5.55206, 0.994548
-5.45216, 0.984171
-5.35225, 0.98749
-5.25235, 0.999756
-5.15245, 1.00382
-5.05254, 0.993862
-4.95264, 0.983926
-4.85274, 0.988126
-4.75284, 1.00037
-4.65293, 1.0034
-4.55303, 0.992898
-4.45313, 0.983676
-4.35322, 0.98878
-4.25332, 1.00113
-4.15342, 1.00311
-4.05352, 0.99203
-3.95361, 0.983472
-3.85371, 0.989419
-3.75381, 1.00151
-3.6539, 1.00263
-3.554, 0.991281
-3.4541, 0.983502
-3.3542, 0.990174
-3.25429, 1.002
-3.15439, 1.00206
-3.05449, 0.990387
-2.95458, 0.983399
-2.85468, 0.990817
-2.75478, 1.00249
-2.65488, 1.00167
-2.55497, 0.989624
-2.45507, 0.983413
-2.35517, 0.991598
-2.25527, 1.00273
-2.15536, 1.00099
-2.05546, 0.988821
-1.95556, 0.983592
-1.85565, 0.992499
-1.75575, 1.00313
-1.65585, 1.00031
-1.55595, 0.988067
-1.45604, 0.98367
-1.35614, 0.99316
-1.25624, 1.0033
-1.15633, 0.999767
-1.05643, 0.987465
-0.956528, 0.983901
-0.856625, 1.01661
-0.756723, 0.963582
-0.65682, 1.02312
-0.556917, 0.97302
-0.457014, 1.00016
-0.357111, 1.00278
-0.257208, 0.971063
-0.157306, 1.02386
-0.0574028, 0.964445
0.0425, 1.01471
0.142403, 1.03577
0.282451, 0.965375
0.478777, 0.999731
0.753995, 0.993166
1.13981, 0.993817
1.68066, 0.993873
2.43884, 0.994001
3.5017, 0.994174
4.99166, 0.994418
7.08035, 0.994759
10.0084, 0.995236
14.113, 0.995898
19.8671, 0.996811
27.9333, 0.998046
39.241, 0.999662
50.9551, 1.00114
66.8067, 1.00275
89.0281, 1.00435
111.25, 1.00514
133.471, 1.00498
155.692, 1.00389
177.914, 1.00207
200.135, 0.999855
222.357, 0.99764
244.578, 0.995827
266.8, 0.994746
289.021, 0.994589
311.242, 0.995387
333.464, 0.996995
355.685, 0.999121
377.907, 1.00138
400.128, 1.00337
422.35, 1.00472
444.571, 1.00519
466.792, 1.0047
489.014, 1.00334
511.235, 1.00134
533.457, 0.999079
555.678, 0.996959
577.9, 0.995365
600.121, 0.994584
622.342, 0.99476
644.564, 0.99586
666.785, 0.997687
689.007, 0.999908
711.228, 1.00212
733.45, 1.00393
755.671, 1.00501
777.892, 1.00516
800.114, 1.00435
822.335, 1.00273
844.557, 1.0006
866.778, 0.998329
889, 0.996338
911.221, 0.994983
933.443, 0.994509
955.664, 0.995
977.885, 0.996367
1000.11, 0.998363
1022.33, 1.00063
1044.55, 1.00275
1066.77, 1.00434
1088.99, 1.00513
1111.21, 1.00495
1133.44, 1.00386
1155.66, 1.00204
1177.88, 0.999826
1200.1, 0.99762
1222.32, 0.995822
1244.54, 0.994756
1266.76, 0.994618
1288.99, 0.995432
1311.21, 0.997053
1333.43, 0.999187
1355.65, 1.00145
1377.87, 1.00343
1400.09, 1.00477
1422.31, 1.00523
1444.54, 1.00472
1466.76, 1.00334
1488.98, 1.00133
1511.2, 0.999053
1533.42, 0.996924
1555.64, 0.995325
1577.86, 0.994543
1600.09, 0.99472
1622.31, 0.995821
1644.53, 0.997648
1666.75, 0.99987
1688.97, 1.00208
1711.19, 1.00389
1733.41, 1.00497
1755.64, 1.00511
1777.86, 1.00431
1800.08, 1.0027
1822.3, 1.00057
1844.52, 0.99832
1866.74, 0.996349
1888.96, 0.995016
1911.19, 0.994563
1933.41, 0.995075
1955.63, 0.996457
1977.85, 0.998462
2000.07, 1.00073
2022.29, 1.00284
2044.51, 1.00442
2066.74, 1.00518
2088.96, 1.00499
2111.18, 1.00387
2133.4, 1.00203
2155.62, 0.999795
2177.84, 0.997575
2200.06, 0.995767
2222.29, 0.994698
2244.51, 0.994559
2266.73, 0.995375
2288.95, 0.996998
2311.17, 0.999135
2333.39, 1.0014
2355.61, 1.00338
2377.84, 1.00472
2400.06, 1.00518
2422.28, 1.00468
2444.5, 1.0033
2466.72, 1.0013
2488.94, 0.999044
2511.16, 0.996935
2533.39, 0.995356
2555.61, 0.994596
2577.83, 0.994792
2600.05, 0.995907
2622.27, 0.997742
2644.49, 0.999964
2666.71, 1.00217
2688.94, 1.00396
2711.16, 1.00502
2733.38, 1.00514
2755.6, 1.00431
2777.82, 1.00268
2800.04, 1.00054
2822.26, 0.998276
2844.49, 0.996299
2866.71, 0.994965
2888.93, 0.994516


